"count";"username";"datetime";"text"
"4138";"vi_ka_0";"11:04:14 19-07-2021";"@veronikamartin6"
"4139";"vi_ka_0";"11:04:19 19-07-2021";"@katunia_voldemarovna"
"4140";"sofiiamyshkovskaia";"11:07:27 19-07-2021";"@kotk8055"
"4141";"sofiiamyshkovskaia";"11:07:40 19-07-2021";"@antonkhrennikov"
"4142";"sofiiamyshkovskaia";"11:07:49 19-07-2021";"@denis__m777"
"4143";"sofiiamyshkovskaia";"11:07:57 19-07-2021";"@denisuvarenkov"
"4144";"sofiiamyshkovskaia";"11:08:09 19-07-2021";"@sashagaribian"
"4145";"sofiiamyshkovskaia";"11:08:23 19-07-2021";"@ischenko30"
"4146";"sofiiamyshkovskaia";"11:08:37 19-07-2021";"@lisenko1277"
"4147";"sofiiamyshkovskaia";"11:08:47 19-07-2021";"@alexkurando"
"4148";"sofiiamyshkovskaia";"11:08:56 19-07-2021";"@djalexgrant2021"
"4149";"sofiiamyshkovskaia";"11:09:07 19-07-2021";"@iurii.9306"
"4150";"sofiiamyshkovskaia";"11:09:20 19-07-2021";"@melnik_2202"
"4151";"sofiiamyshkovskaia";"11:09:29 19-07-2021";"@prilepskiy_alexandr"
"4152";"sofiiamyshkovskaia";"11:09:48 19-07-2021";"@72.365957"
"4153";"sofiiamyshkovskaia";"11:09:56 19-07-2021";"@svetzolotoi"
"4154";"sofiiamyshkovskaia";"11:10:06 19-07-2021";"@medyanikirina"
"4155";"sofiiamyshkovskaia";"11:10:17 19-07-2021";"@aminka250783"
"4156";"sofiiamyshkovskaia";"11:10:29 19-07-2021";"@elenashamatava"
"4157";"sofiiamyshkovskaia";"11:10:41 19-07-2021";"@pershinaalenka"
"4158";"julia___nikolaeva";"11:11:06 19-07-2021";"@taran_deputat"
"4159";"sofiiamyshkovskaia";"11:11:10 19-07-2021";"@ruslaniurko"
"4160";"julia___nikolaeva";"11:11:16 19-07-2021";"@kinash_tanya"
"4161";"julia___nikolaeva";"11:11:22 19-07-2021";"@anna_._2811"
"4162";"valeriianka_art";"11:29:47 19-07-2021";"@loboda_alena777"
"4163";"valeriianka_art";"11:30:00 19-07-2021";"@2019sara_odessa14.02"
"4164";"valeriianka_art";"11:30:05 19-07-2021";"@t_k_1130"
"4165";"valeriianka_art";"11:30:28 19-07-2021";"@valeriian_ka"
"4166";"valeriianka_art";"11:31:46 19-07-2021";"@thcap_"
"4167";"zelenoglazza";"11:45:39 19-07-2021";"@maristell839"
"4168";"zelenoglazza";"11:45:40 19-07-2021";"@wonderfulbeautifullady"
"4169";"natarina_ph";"12:04:16 19-07-2021";"@mari_kalinkovskaya"
"4170";"natarina_ph";"12:04:20 19-07-2021";"@natusik_lag"
"4171";"natarina_ph";"12:04:25 19-07-2021";"@alexandra_kalinkovskaya"
"4172";"natarina_ph";"12:04:30 19-07-2021";"@kalinkovskiy"
"4173";"natarina_ph";"12:04:39 19-07-2021";"@natashe4ka_l"
"4174";"natarina_ph";"12:04:43 19-07-2021";"@aleksa_raspberry"
"4175";"natarina_ph";"12:04:48 19-07-2021";"@devo4ka_margo"
"4176";"natarina_ph";"12:04:54 19-07-2021";"@man_darinka_m"
"4177";"natarina_ph";"12:05:00 19-07-2021";"@_mari.ka_sanleo"
"4178";"natarina_ph";"12:05:05 19-07-2021";"@kleo20202010"
"4179";"natarina_ph";"12:05:11 19-07-2021";"@varakhovbagalina"
"4180";"tatyanadiachkova";"12:10:39 19-07-2021";"@esperanza_taylor305ei"
"4181";"tatyanadiachkova";"12:10:43 19-07-2021";"@curly.arrow"
"4182";"tatyanadiachkova";"12:10:46 19-07-2021";"@julyagera"
"4183";"tatyanadiachkova";"12:10:49 19-07-2021";"@nastialoook"
"4184";"tatyanadiachkova";"12:10:52 19-07-2021";"@nastya_yurkevichus"
"4185";"jenya_best1";"12:26:06 19-07-2021";"@caramel4ik"
"4186";"lubovkashevarova";"12:30:28 19-07-2021";"@plotnikovamarine"
"4187";"lubovkashevarova";"12:30:37 19-07-2021";"@snezhana_tverdun"
"4188";"lubovkashevarova";"12:31:16 19-07-2021";"@al.ena3265"
"4189";"lubovkashevarova";"12:31:33 19-07-2021";"@biletskaya55"
"4190";"lubovkashevarova";"12:31:56 19-07-2021";"@natashavechirka"
"4191";"lubovkashevarova";"12:32:26 19-07-2021";"@ninagordienko36"
"4192";"1_nika1";"12:32:50 19-07-2021";"@lozabilogubka"
"4193";"1_nika1";"12:32:54 19-07-2021";"@fedenko.diana"
"4194";"1_nika1";"12:33:00 19-07-2021";"@_lilia_havryliv_"
"4195";"lubovkashevarova";"12:34:09 19-07-2021";"@ianikakrupchan"
"4196";"lubovkashevarova";"12:34:29 19-07-2021";"@svetlana.kashevarova"
"4197";"lubovkashevarova";"12:35:01 19-07-2021";"@nata_14_09_1983"
"4198";"lubovkashevarova";"12:35:21 19-07-2021";"@rudenko217"
"4199";"vicksik";"12:53:57 19-07-2021";"@larisulchik_"
"4200";"vicksik";"12:53:59 19-07-2021";"@evgen_bond_007"
"4201";"alexandra_kalinkovskaya";"13:06:17 19-07-2021";"@mari_kalinkovskaya"
"4202";"alexandra_kalinkovskaya";"13:06:22 19-07-2021";"@natusik_lag"
"4203";"alexandra_kalinkovskaya";"13:06:29 19-07-2021";"@natashe4ka_l"
"4204";"alexandra_kalinkovskaya";"13:06:37 19-07-2021";"@kalinkovskiy"
"4205";"alexandra_kalinkovskaya";"13:06:42 19-07-2021";"@natarina_ph"
"4206";"alexandra_kalinkovskaya";"13:06:50 19-07-2021";"@devo4ka_margo"
"4207";"alexandra_kalinkovskaya";"13:06:57 19-07-2021";"@man_darinka_m"
"4208";"alexandra_kalinkovskaya";"13:07:05 19-07-2021";"@_mari.ka_sanleo"
"4209";"alexandra_kalinkovskaya";"13:07:10 19-07-2021";"@boguch_e"
"4210";"alexandra_kalinkovskaya";"13:07:15 19-07-2021";"@__yano4ka______"
"4211";"alexandra_kalinkovskaya";"13:07:23 19-07-2021";"@malysheva_love"
"4212";"alexandra_kalinkovskaya";"13:07:31 19-07-2021";"@dmitrij.melnik.88"
"4213";"tanya_besarabska";"13:10:31 19-07-2021";"@nehg_san"
"4214";"tanya_besarabska";"13:10:39 19-07-2021";"@yuliyabesarabska"
"4215";"tanya_besarabska";"13:10:55 19-07-2021";"@alyona_stalchuk"
"4216";"tanya_besarabska";"13:11:18 19-07-2021";"@besarabska"
"4217";"tanya_besarabska";"13:12:06 19-07-2021";"@bukatatatiana"
"4218";"tanya_besarabska";"13:12:36 19-07-2021";"@sebro_vika"
"4219";"tanya_besarabska";"13:12:44 19-07-2021";"@mariiaa.rk"
"4220";"tanya_besarabska";"13:12:53 19-07-2021";"@yulia.angel.gadion"
"4221";"tanya_besarabska";"13:14:39 19-07-2021";"@anna_stasia19"
"4222";"_anasteysha91";"13:20:13 19-07-2021";"@lenuskagerovskaia"
"4223";"_anasteysha91";"13:20:21 19-07-2021";"@tkacheva7121"
"4224";"_anasteysha91";"13:20:53 19-07-2021";"@droy_anb_stik"
"4225";"_anasteysha91";"13:21:00 19-07-2021";"@8679_sasha"
"4226";"irinakariachenko";"13:29:54 19-07-2021";"@ser_kars"
"4227";"irinakariachenko";"13:29:59 19-07-2021";"@marina_nechiporuk"
"4228";"irinakariachenko";"13:30:05 19-07-2021";"@irina_kovalenko_im"
"4229";"irinakariachenko";"13:30:14 19-07-2021";"@irina3666"
"4230";"ksiusha.glushkova";"13:31:52 19-07-2021";"@yurii_bielikov"
"4231";"ksiusha.glushkova";"13:31:55 19-07-2021";"@docnelin"
"4232";"ksiusha.glushkova";"13:31:58 19-07-2021";"@sardakivska"
"4233";"ksiusha.glushkova";"13:32:01 19-07-2021";"@irinairina3586"
"4234";"ksiusha.glushkova";"13:32:06 19-07-2021";"@elenazhuzhoma5673"
"4235";"ksiusha.glushkova";"13:32:09 19-07-2021";"@kaliberda_stanislav"
"4236";"ksiusha.glushkova";"13:32:14 19-07-2021";"@katushka15.33"
"4237";"ksiusha.glushkova";"13:32:18 19-07-2021";"@sergiibantush"
"4238";"ksiusha.glushkova";"13:32:21 19-07-2021";"@viktoriiabelaia92"
"4239";"ksiusha.glushkova";"13:32:29 19-07-2021";"@bilous344"
"4240";"ksiusha.glushkova";"13:32:36 19-07-2021";"@voldemarcheg"
"4241";"karina_zhukova333";"13:45:48 19-07-2021";"@postolnaiadaria"
"4242";"karina_zhukova333";"13:45:52 19-07-2021";"@asarina1988"
"4243";"karina_zhukova333";"13:45:56 19-07-2021";"@lara_w_7777777"
"4244";"karina_zhukova333";"13:46:56 19-07-2021";"@tanusha_shpyntova"
"4245";"elena_levo";"13:49:55 19-07-2021";"@gerasimenkovanessa"
"4246";"gerasimenkovanessa";"13:55:40 19-07-2021";"@elena_levo"
"4247";"marina_mikhailovna_l";"14:20:01 19-07-2021";"@_hanakula_"
"4248";"marina_mikhailovna_l";"14:20:05 19-07-2021";"@philina_sweta"
"4249";"marina_mikhailovna_l";"14:20:27 19-07-2021";"@mariana15777"
"4250";"marina_mikhailovna_l";"14:20:36 19-07-2021";"@mariyasolomchenko"
"4251";"marina_mikhailovna_l";"14:20:44 19-07-2021";"@nataliiaraduka"
"4252";"marina_mikhailovna_l";"14:20:49 19-07-2021";"@julia__raduka"
"4253";"marina_mikhailovna_l";"14:20:53 19-07-2021";"@juliamihaylowna"
"4254";"marina_mikhailovna_l";"14:20:59 19-07-2021";"@mali.na350"
"4255";"marina_mikhailovna_l";"14:21:07 19-07-2021";"@ms_madlen_"
"4256";"marina_mikhailovna_l";"14:21:15 19-07-2021";"@strat_svetlana"
"4257";"irina_galich";"14:49:03 19-07-2021";"@044_sanchik"
"4258";"nata.smile2";"15:09:37 19-07-2021";"@margomarush"
"4259";"nata.smile2";"15:09:40 19-07-2021";"@tanyuschkaa"
"4260";"ma.rishka6641";"15:14:30 19-07-2021";"@555._.o.l.k.a._.555"
"4261";"nastasiiks_";"15:19:56 19-07-2021";"@oleezhkkaa"
"4262";"m.mashaj";"15:44:51 19-07-2021";"@tekapkanma"
"4263";"m.mashaj";"15:44:59 19-07-2021";"@dmitry.spb.rs"
"4264";"caramel4ik";"15:58:14 19-07-2021";"@wonderfulbeautifullady"
"4265";"taniaustinova_";"16:06:31 19-07-2021";"@_svetlana_goncharenko__"
"4266";"taniaustinova_";"16:06:36 19-07-2021";"@gonchar.ludm"
"4267";"taniaustinova_";"16:06:39 19-07-2021";"@oleg.goncharenko7"
"4268";"taniaustinova_";"16:06:47 19-07-2021";"@g_victor_g"
"4269";"taniaustinova_";"16:06:51 19-07-2021";"@_kirnoz_galina_"
"4270";"taniaustinova_";"16:06:57 19-07-2021";"@lidiya_yaremenko"
"4271";"taniaustinova_";"16:07:03 19-07-2021";"@elena.miroshnichenk1o"
"4272";"taniaustinova_";"16:07:13 19-07-2021";"@__k__galina__"
"4273";"taniaustinova_";"16:07:19 19-07-2021";"@____s.s.s.s.s_____"
"4274";"taniaustinova_";"16:07:24 19-07-2021";"@lenamir28"
"4275";"taniaustinova_";"16:07:31 19-07-2021";"@___g.davidenko___"
"4276";"taniaustinova_";"16:07:38 19-07-2021";"@prosto_bodya23"
"4277";"taniaustinova_";"16:07:44 19-07-2021";"@petrenko324"
"4278";"taniaustinova_";"16:07:49 19-07-2021";"@ruslankhudolei"
"4279";"taniaustinova_";"16:07:52 19-07-2021";"@liana.fomenko_88_88"
"4280";"taniaustinova_";"16:08:05 19-07-2021";"@_de_lafayette_"
"4281";"taniaustinova_";"16:08:14 19-07-2021";"@sweet_g._"
"4282";"taniaustinova_";"16:08:35 19-07-2021";"@juliakurapova"
"4283";"taniaustinova_";"16:08:41 19-07-2021";"@ustinovanastasiaa"
"4284";"taniaustinova_";"16:08:51 19-07-2021";"@ustinov3631"
"4285";"taniaustinova_";"16:08:57 19-07-2021";"@_t.t.t.____"
"4286";"taniaustinova_";"16:09:08 19-07-2021";"@krivchenko_olya"
"4287";"taniaustinova_";"16:09:17 19-07-2021";"@khohynatatyana"
"4288";"taniaustinova_";"16:09:23 19-07-2021";"@_helllena__"
"4289";"taniaustinova_";"16:09:30 19-07-2021";"@r_r_r_ludmila_r_r_r"
"4290";"taniaustinova_";"16:09:37 19-07-2021";"@zvezlen"
"4291";"lenamir28";"16:10:06 19-07-2021";"@____s.s.s.s.s_____"
"4292";"lenamir28";"16:10:12 19-07-2021";"@r_r_r_ludmila_r_r_r"
"4293";"lenamir28";"16:10:16 19-07-2021";"@lidiya_yaremenko"
"4294";"lenamir28";"16:10:24 19-07-2021";"@tanya_pogojaya"
"4295";"lenamir28";"16:10:28 19-07-2021";"@terokhinvitalii"
"4296";"lenamir28";"16:10:32 19-07-2021";"@_t.t.t.____"
"4297";"olga_yanko";"16:10:32 19-07-2021";"@irina.shamota"
"4298";"dashkakokhaniuk";"16:10:33 19-07-2021";"@anasta_smi"
"4299";"olga_yanko";"16:10:35 19-07-2021";"@nataly_tutgood"
"4300";"lenamir28";"16:10:37 19-07-2021";"@taniaustinova_"
"4301";"olga_yanko";"16:10:37 19-07-2021";"@natalun4ik"
"4302";"olga_yanko";"16:10:39 19-07-2021";"@nactin_ka"
"4303";"olga_yanko";"16:10:41 19-07-2021";"@nataliia_naumkina"
"4304";"lenamir28";"16:10:41 19-07-2021";"@ustinov3631"
"4305";"olga_yanko";"16:10:44 19-07-2021";"@vitaliiach"
"4306";"olga_yanko";"16:10:47 19-07-2021";"@galina_veremkovich"
"4307";"olga_yanko";"16:10:50 19-07-2021";"@annaveremkovich"
"4308";"dashkakokhaniuk";"16:10:51 19-07-2021";"@yulia_gevko"
"4309";"lenamir28";"16:10:53 19-07-2021";"@g_victor_g"
"4310";"olga_yanko";"16:10:56 19-07-2021";"@velichko1839"
"4311";"lenamir28";"16:10:57 19-07-2021";"@nelya_voloshina"
"4312";"lenamir28";"16:11:01 19-07-2021";"@sashka_voloshin"
"4313";"lenamir28";"16:11:10 19-07-2021";"@_vita_k.r._"
"4314";"lenamir28";"16:11:46 19-07-2021";"@_kirnoz_galina_"
"4315";"lenamir28";"16:11:51 19-07-2021";"@gureva471"
"4316";"lenamir28";"16:11:55 19-07-2021";"@___g.davidenko___"
"4317";"lenamir28";"16:12:03 19-07-2021";"@_svetlana_goncharenko__"
"4318";"lenamir28";"16:12:10 19-07-2021";"@sweet_g._"
"4319";"lenamir28";"16:12:16 19-07-2021";"@oleg.goncharenko7"
"4320";"lenamir28";"16:12:21 19-07-2021";"@__k__galina__"
"4321";"lenamir28";"16:12:36 19-07-2021";"@elenaterekhina2505"
"4322";"lenamir28";"16:12:52 19-07-2021";"@elena_yaroshenko21"
"4323";"lenamir28";"16:12:56 19-07-2021";"@elena.miroshnichenk1o"
"4324";"svetamilokost";"16:14:46 19-07-2021";"@o.kovalivskaya"
"4325";"svetamilokost";"16:15:08 19-07-2021";"@_ya.svetlana_"
"4326";"svetamilokost";"16:15:18 19-07-2021";"@vorobyovaanyuta"
"4327";"elena.miroshnichenk1o";"16:20:50 19-07-2021";"@g_victor_g"
"4328";"elena.miroshnichenk1o";"16:21:00 19-07-2021";"@nelya_voloshina"
"4329";"elena.miroshnichenk1o";"16:21:03 19-07-2021";"@sashka_voloshin"
"4330";"elena.miroshnichenk1o";"16:21:09 19-07-2021";"@elenaterekhina2505"
"4331";"elena.miroshnichenk1o";"16:21:13 19-07-2021";"@ele_naa2403"
"4332";"elena.miroshnichenk1o";"16:21:21 19-07-2021";"@r_r_r_ludmila_r_r_r"
"4333";"elena.miroshnichenk1o";"16:21:24 19-07-2021";"@lenamir28"
"4334";"elena.miroshnichenk1o";"16:21:28 19-07-2021";"@larisa.blashchuk"
"4335";"elena.miroshnichenk1o";"16:21:32 19-07-2021";"@lidiya_yaremenko"
"4336";"elena.miroshnichenk1o";"16:21:39 19-07-2021";"@terokhinanataliia"
"4337";"elena.miroshnichenk1o";"16:21:46 19-07-2021";"@_t.t.t.____"
"4338";"elena.miroshnichenk1o";"16:21:50 19-07-2021";"@bocharov9606"
"4339";"elena.miroshnichenk1o";"16:21:54 19-07-2021";"@tarasenkolena54"
"4340";"elena.miroshnichenk1o";"16:22:06 19-07-2021";"@tanya_pogojaya"
"4341";"elena.miroshnichenk1o";"16:22:12 19-07-2021";"@taniaustinova_"
"4342";"elena.miroshnichenk1o";"16:22:17 19-07-2021";"@ustinov3631"
"4343";"lutsenko_2002";"16:53:22 19-07-2021";"@sasha_sutyk"
"4344";"lutsenko_2002";"16:53:35 19-07-2021";"@angelin.a_2007"
"4345";"irinairinka73";"16:55:54 19-07-2021";"@polina.ivanivna.lysenko"
"4346";"irinairinka73";"16:55:56 19-07-2021";"@sveta.litovka"
"4347";"irinairinka73";"16:55:58 19-07-2021";"@queen_ellizz"
"4348";"irinairinka73";"16:56:02 19-07-2021";"@ekaterinaslastionova"
"4349";"irinairinka73";"16:56:05 19-07-2021";"@alenaberyozkina"
"4350";"irinairinka73";"16:56:08 19-07-2021";"@kvito4ka88"
"4351";"irinairinka73";"16:56:11 19-07-2021";"@genrietta_mihailovna"
"4352";"irinairinka73";"16:56:16 19-07-2021";"@super_pupsya5"
"4353";"irinairinka73";"16:56:19 19-07-2021";"@vereschakkatya"
"4354";"irinairinka73";"16:56:23 19-07-2021";"@zariii_nko"
"4355";"irinairinka73";"16:56:28 19-07-2021";"@olivko_1313"
"4356";"nata.sagaidak";"17:01:05 19-07-2021";"@_dash.kaaaaaaaaa"
"4357";"nata.sagaidak";"17:02:42 19-07-2021";"@nikolay_shepotin"
"4358";"polina_lee50";"17:09:57 19-07-2021";"@polina.ivanivna.lysenko"
"4359";"polina_lee50";"17:09:59 19-07-2021";"@little_happy_blog"
"4360";"polina_lee50";"17:10:02 19-07-2021";"@tropical_symphony"
"4361";"polina_lee50";"17:10:05 19-07-2021";"@fun_travel_enjoy"
"4362";"polina_lee50";"17:10:08 19-07-2021";"@vasilek_lady"
"4363";"polina_lee50";"17:10:10 19-07-2021";"@eugene_che1977"
"4364";"polina_lee50";"17:10:12 19-07-2021";"@euphoria_iren"
"4365";"polina_lee50";"17:10:15 19-07-2021";"@ludmila_1250"
"4366";"polina_lee50";"17:10:26 19-07-2021";"@no_regret_margaret"
"4367";"polina_lee50";"17:10:29 19-07-2021";"@genrietta_mihailovna"
"4368";"polina_lee50";"17:10:33 19-07-2021";"@shtorme"
"4369";"polina_lee50";"17:10:36 19-07-2021";"@pershkoed_na_pp"
"4370";"davis_margarit";"17:20:07 19-07-2021";"@sofia.rybachenko"
"4371";"davis_margarit";"17:20:13 19-07-2021";"@dimarekeda"
"4372";"wow_lucky_sun";"17:31:00 19-07-2021";"@maristell839"
"4373";"wow_lucky_sun";"17:31:01 19-07-2021";"@caramel4ik"
"4374";"vetalisbarber";"17:35:03 19-07-2021";"@viktoriia_sarakhman"
"4375";"_taniusha29_";"17:35:09 19-07-2021";"@mariasha_harkava"
"4376";"vetalisbarber";"17:35:11 19-07-2021";"@tumachok_lena"
"4377";"vetalisbarber";"17:35:14 19-07-2021";"@9221ira"
"4378";"_taniusha29_";"17:35:14 19-07-2021";"@sofia_lozanova05"
"4379";"vetalisbarber";"17:35:17 19-07-2021";"@i.am.just.olya"
"4380";"_masha_symlenna_";"17:37:16 19-07-2021";"@sumlenna @symlennyi"
"4381";"ccrystal_fairy";"17:38:23 19-07-2021";"@slastenovaksu"
"4382";"ccrystal_fairy";"17:38:25 19-07-2021";"@liudmiladziadkivska"
"4383";"ccrystal_fairy";"17:38:27 19-07-2021";"@dary1_0"
"4384";"ccrystal_fairy";"17:38:30 19-07-2021";"@malinovskaia6233"
"4385";"_masha_symlenna_";"17:39:08 19-07-2021";"@sumlenna"
"4386";"yourproblem___1";"17:41:06 19-07-2021";"@andrey.tsmokaluk"
"4387";"yourproblem___1";"17:41:09 19-07-2021";"@strokina.yv"
"4388";"yourproblem___1";"17:41:11 19-07-2021";"@strokinavita"
"4389";"yourproblem___1";"17:41:14 19-07-2021";"@artemcitadel"
"4390";"yourproblem___1";"17:41:17 19-07-2021";"@surzhanik"
"4391";"wonderfulbeautifullady";"18:15:46 19-07-2021";"@maristell839"
"4392";"wonderfulbeautifullady";"18:15:48 19-07-2021";"@vicksik"
"4393";"viktoria_urievna92";"18:38:21 19-07-2021";"@ksushka.taran"
"4394";"viktoria_urievna92";"18:38:28 19-07-2021";"@nastya.aaa___"
"4395";"viktoria_urievna92";"18:38:33 19-07-2021";"@alenka_myaus"
"4396";"lexasuxarev1";"18:41:31 19-07-2021";"@orlyanskiy.nik"
"4397";"lexasuxarev1";"18:42:19 19-07-2021";"@zoksana84"
"4398";"_t.t.t.____";"18:42:21 19-07-2021";"@gonchar.ludm"
"4399";"_t.t.t.____";"18:42:26 19-07-2021";"@g_victor_g"
"4400";"_t.t.t.____";"18:42:30 19-07-2021";"@_svetlana_goncharenko__"
"4401";"_t.t.t.____";"18:42:35 19-07-2021";"@oleg.goncharenko7"
"4402";"_t.t.t.____";"18:42:40 19-07-2021";"@_de_lafayette_"
"4403";"_t.t.t.____";"18:42:43 19-07-2021";"@lidiya_yaremenko"
"4404";"_t.t.t.____";"18:42:49 19-07-2021";"@liana.fomenko_88_88"
"4405";"_t.t.t.____";"18:42:53 19-07-2021";"@elena.miroshnichenk1o"
"4406";"_t.t.t.____";"18:43:00 19-07-2021";"@_kirnoz_galina_"
"4407";"_t.t.t.____";"18:43:07 19-07-2021";"@juliakurapova"
"4408";"_t.t.t.____";"18:43:14 19-07-2021";"@lenamir28"
"4409";"_t.t.t.____";"18:43:20 19-07-2021";"@____s.s.s.s.s_____"
"4410";"_t.t.t.____";"18:43:22 19-07-2021";"@__k__galina__"
"4411";"lexasuxarev1";"18:43:29 19-07-2021";"@anna.zarif"
"4412";"_t.t.t.____";"18:43:30 19-07-2021";"@___tasty____food___"
"4413";"_t.t.t.____";"18:43:39 19-07-2021";"@ruslankhudolei"
"4414";"_t.t.t.____";"18:43:44 19-07-2021";"@___g.davidenko___"
"4415";"_t.t.t.____";"18:43:49 19-07-2021";"@petrenko324"
"4416";"_t.t.t.____";"18:43:55 19-07-2021";"@sweet_g._"
"4417";"_t.t.t.____";"18:43:59 19-07-2021";"@elenamiroshnichenko28"
"4418";"_t.t.t.____";"18:44:04 19-07-2021";"@prosto_bodya23"
"4419";"_t.t.t.____";"18:46:00 19-07-2021";"@zvezlen"
"4420";"_t.t.t.____";"18:46:04 19-07-2021";"@r_r_r_ludmila_r_r_r"
"4421";"_t.t.t.____";"18:46:08 19-07-2021";"@_helllena__"
"4422";"_t.t.t.____";"18:46:12 19-07-2021";"@ustinov3631"
"4423";"_t.t.t.____";"18:46:18 19-07-2021";"@ustinovanastasiaa"
"4424";"_mari.ka_sanleo";"18:57:29 19-07-2021";"@mari_kalinkovskaya"
"4425";"_mari.ka_sanleo";"18:57:34 19-07-2021";"@natusik_lag"
"4426";"_mari.ka_sanleo";"18:57:39 19-07-2021";"@alexandra_kalinkovskaya"
"4427";"_mari.ka_sanleo";"18:57:46 19-07-2021";"@kalinkovskiy"
"4428";"_mari.ka_sanleo";"18:57:52 19-07-2021";"@natarina_ph"
"4429";"_mari.ka_sanleo";"18:57:57 19-07-2021";"@aleksa_raspberry"
"4430";"_mari.ka_sanleo";"18:58:03 19-07-2021";"@natashe4ka_l"
"4431";"_mari.ka_sanleo";"18:58:08 19-07-2021";"@devo4ka_margo"
"4432";"_mari.ka_sanleo";"18:58:14 19-07-2021";"@man_darinka_m"
"4433";"fury.helen";"19:26:23 19-07-2021";"@ogorodnikov1249"
"4434";"fury.helen";"19:26:24 19-07-2021";"@ogorodnikov1249"
"4435";"yulijatkachuk";"19:28:54 19-07-2021";"@zarubinita"
"4436";"yulijatkachuk";"19:29:00 19-07-2021";"@valentinagergovskaya"
"4437";"yulijatkachuk";"19:29:04 19-07-2021";"@viratkachuk2020"
"4438";"yulijatkachuk";"19:29:08 19-07-2021";"@marina_in_niko"
"4439";"yulijatkachuk";"19:29:11 19-07-2021";"@tonya_berkovskaya"
"4440";"yulijatkachuk";"19:29:16 19-07-2021";"@dobbi839"
"4441";"yulijatkachuk";"19:29:20 19-07-2021";"@gavrilivtania"
"4442";"yulijatkachuk";"19:29:24 19-07-2021";"@g.romanovi4"
"4443";"anastasia_shkiria";"20:14:14 19-07-2021";"@fartushniiartem"
"4444";"annywka2311";"20:14:45 19-07-2021";"@albina.bykovtseva"
"4445";"annywka2311";"20:14:49 19-07-2021";"@annapashkina"
"4446";"annywka2311";"20:14:53 19-07-2021";"@nadya_styranko"
"4447";"annywka2311";"20:14:57 19-07-2021";"@tetiana.baranivska"
"4448";"annywka2311";"20:15:03 19-07-2021";"@nastenka_leush"
"4449";"annywka2311";"20:15:08 19-07-2021";"@morkvunka90"
"4450";"annywka2311";"20:15:14 19-07-2021";"@liubov_grigorieva_"
"4451";"annarosiiets";"20:17:53 19-07-2021";"@ys.ros"
"4452";"annarosiiets";"20:17:59 19-07-2021";"@litvinenko.nastia"
"4453";"annarosiiets";"20:18:07 19-07-2021";"@vasiliska_vasilivna"
"4454";"annarosiiets";"20:18:20 19-07-2021";"@masha__oleshko"
"4455";"annarosiiets";"20:18:31 19-07-2021";"@ira_hursenko"
"4456";"_kkaterino4ka._21";"20:42:57 19-07-2021";"@prasol70"
"4457";"_kkaterino4ka._21";"20:43:03 19-07-2021";"@ksyhali78"
"4458";"_kkaterino4ka._21";"20:43:12 19-07-2021";"@yuliakoval__"
"4459";"_kkaterino4ka._21";"20:43:15 19-07-2021";"@m.yana25"
"4460";"_kkaterino4ka._21";"20:43:19 19-07-2021";"@ianchik8971"
"4461";"_kkaterino4ka._21";"20:43:30 19-07-2021";"@god_man_94"
"4462";"_kkaterino4ka._21";"20:43:37 19-07-2021";"@katy_redhead_"
"4463";"_kkaterino4ka._21";"20:43:43 19-07-2021";"@brodaga3457"
"4464";"_kkaterino4ka._21";"20:43:46 19-07-2021";"@gladun744"
"4465";"_kkaterino4ka._21";"20:43:55 19-07-2021";"@andrey_moiseienko09"
"4466";"_kkaterino4ka._21";"20:44:22 19-07-2021";"@nzarivnii65"
"4467";"_kkaterino4ka._21";"20:44:37 19-07-2021";"@tatianavitugina"
"4468";"_kkaterino4ka._21";"20:44:47 19-07-2021";"@m_onatska_17"
"4469";"_kkaterino4ka._21";"20:44:50 19-07-2021";"@_.an.kaaa_"
"4470";"_kkaterino4ka._21";"20:44:56 19-07-2021";"@nastya10.01.2006"
"4471";"_kkaterino4ka._21";"20:45:06 19-07-2021";"@adzuvaga"
"4472";"_kkaterino4ka._21";"20:45:11 19-07-2021";"@beketovmaksim8"
"4473";"_kkaterino4ka._21";"20:45:16 19-07-2021";"@kamila_evgenievna"
"4474";"_kkaterino4ka._21";"20:45:25 19-07-2021";"@liashenko.nataliia"
"4475";"_kkaterino4ka._21";"20:45:31 19-07-2021";"@kozlovartem130813"
"4476";"_kkaterino4ka._21";"20:45:37 19-07-2021";"@daria_zolotar_cakes"
"4477";"_kkaterino4ka._21";"20:45:43 19-07-2021";"@1chmelekaterina"
"4478";"lidiyagrygiel";"20:58:21 19-07-2021";"@anna.mekshun"
"4479";"lidiyagrygiel";"20:58:32 19-07-2021";"@lil_k_v"
"4480";"lidiyagrygiel";"20:58:51 19-07-2021";"@nazar_kuhnitsky"
"4481";"_nastia_sw";"21:19:31 19-07-2021";"@natali__kobets @liza_sverediuk"
"4482";"olga_muravinets";"21:37:35 19-07-2021";"@dmytro_muravinets"
"4483";"olga_muravinets";"21:37:46 19-07-2021";"@evik_murmur"
"4484";"olga_muravinets";"21:37:59 19-07-2021";"@v_v_bilan"
"4485";"darkria";"21:40:28 19-07-2021";"@lanamoskaluk"
"4486";"darkria";"21:40:33 19-07-2021";"@elinanna33"
"4487";"darkria";"21:40:37 19-07-2021";"@bear_love_beeer"
